,wf_id,dieSize,lotid,labels,image,set
5127,5127,1334.0,lot17127,Donut,wf_image_5127.png,cal
5128,5128,939.0,lot6232,Loc,wf_image_5128.png,test
5129,5129,741.0,lot44244,Scratch,wf_image_5129.png,train
5130,5130,1075.0,lot44165,Edge-Ring,wf_image_5130.png,train
5131,5131,904.0,lot45641,Center,wf_image_5131.png,train
5132,5132,12662.0,lot19845,Scratch,wf_image_5132.png,train
5133,5133,3036.0,lot11880,Edge-Ring,wf_image_5133.png,test
5134,5134,733.0,lot26924,Edge-Ring,wf_image_5134.png,val
5135,5135,562.0,lot47088,Scratch,wf_image_5135.png,cal
5136,5136,710.0,lot35573,Edge-Loc,wf_image_5136.png,train
5137,5137,12662.0,lot17262,Edge-Ring,wf_image_5137.png,val
5138,5138,2126.0,lot22478,Edge-Ring,wf_image_5138.png,val
5139,5139,1999.0,lot14760,Edge-Ring,wf_image_5139.png,train
5140,5140,562.0,lot46997,Edge-Loc,wf_image_5140.png,train
5141,5141,1075.0,lot2500,Edge-Ring,wf_image_5141.png,val
5142,5142,1080.0,lot21714,Loc,wf_image_5142.png,train
5143,5143,1334.0,lot17127,Donut,wf_image_5143.png,test
5144,5144,1658.0,lot23844,Edge-Ring,wf_image_5144.png,val
5145,5145,3927.0,lot11171,Edge-Ring,wf_image_5145.png,train
5146,5146,1226.0,lot23648,Center,wf_image_5146.png,test
5147,5147,1658.0,lot16606,Edge-Ring,wf_image_5147.png,train
5148,5148,776.0,lot44063,Near-full,wf_image_5148.png,cal
5149,5149,515.0,lot36634,Center,wf_image_5149.png,val
5150,5150,3927.0,lot11172,Edge-Ring,wf_image_5150.png,train
5151,5151,516.0,lot43544,Loc,wf_image_5151.png,train
5152,5152,733.0,lot39480,Center,wf_image_5152.png,val
5153,5153,1109.0,lot45592,Donut,wf_image_5153.png,train
5154,5154,12662.0,lot17263,Edge-Ring,wf_image_5154.png,train
5155,5155,1421.0,lot44802,Edge-Ring,wf_image_5155.png,train
5156,5156,710.0,lot33545,Edge-Loc,wf_image_5156.png,train
5157,5157,2126.0,lot21560,Edge-Ring,wf_image_5157.png,train
5158,5158,3927.0,lot9157,Edge-Ring,wf_image_5158.png,train
5159,5159,776.0,lot40873,Loc,wf_image_5159.png,train
5160,5160,1298.0,lot43615,Loc,wf_image_5160.png,train
5161,5161,518.0,lot44014,Edge-Loc,wf_image_5161.png,test
5162,5162,1421.0,lot44810,Edge-Ring,wf_image_5162.png,train
5163,5163,518.0,lot45288,Edge-Loc,wf_image_5163.png,cal
5164,5164,741.0,lot44453,Edge-Loc,wf_image_5164.png,train
5165,5165,1075.0,lot23100,Edge-Ring,wf_image_5165.png,test
5166,5166,515.0,lot36787,Center,wf_image_5166.png,test
5167,5167,741.0,lot44497,Edge-Loc,wf_image_5167.png,test
5168,5168,1421.0,lot44786,Center,wf_image_5168.png,train
5169,5169,776.0,lot40945,Edge-Loc,wf_image_5169.png,cal
5170,5170,1421.0,lot44793,Edge-Ring,wf_image_5170.png,train
5171,5171,844.0,lot42291,Donut,wf_image_5171.png,cal
5172,5172,516.0,lot43449,Edge-Loc,wf_image_5172.png,train
5173,5173,516.0,lot42949,Edge-Loc,wf_image_5173.png,cal
5174,5174,515.0,lot36718,Center,wf_image_5174.png,val
5175,5175,2126.0,lot22483,Edge-Ring,wf_image_5175.png,val
5176,5176,1075.0,lot2523,Edge-Ring,wf_image_5176.png,train
5177,5177,733.0,lot39467,Center,wf_image_5177.png,val
5178,5178,776.0,lot40923,Loc,wf_image_5178.png,train
5179,5179,1109.0,lot45592,Loc,wf_image_5179.png,test
5180,5180,1074.0,lot44162,Edge-Ring,wf_image_5180.png,train
5181,5181,562.0,lot46927,Edge-Loc,wf_image_5181.png,train
5182,5182,2126.0,lot20909,Edge-Ring,wf_image_5182.png,test
5183,5183,904.0,lot45635,Random,wf_image_5183.png,cal
5184,5184,600.0,lot47511,Edge-Loc,wf_image_5184.png,train
5185,5185,1080.0,lot21748,Random,wf_image_5185.png,val
5186,5186,1349.0,lot2432,Random,wf_image_5186.png,train
5187,5187,2126.0,lot20904,Edge-Ring,wf_image_5187.png,val
5188,5188,1801.0,lot8901,Scratch,wf_image_5188.png,test
5189,5189,1801.0,lot4666,Edge-Loc,wf_image_5189.png,train
5190,5190,3927.0,lot9146,Edge-Ring,wf_image_5190.png,train
5191,5191,562.0,lot47054,Random,wf_image_5191.png,test
5192,5192,1291.0,lot11988,Edge-Ring,wf_image_5192.png,train
5193,5193,736.0,lot12438,Center,wf_image_5193.png,cal
5194,5194,1376.0,lot45708,Edge-Loc,wf_image_5194.png,train
5195,5195,2126.0,lot20728,Edge-Ring,wf_image_5195.png,train
5196,5196,1075.0,lot2516,Edge-Ring,wf_image_5196.png,test
5197,5197,904.0,lot45650,Loc,wf_image_5197.png,train
5198,5198,1376.0,lot45730,Edge-Loc,wf_image_5198.png,train
5199,5199,1075.0,lot2522,Edge-Ring,wf_image_5199.png,train
5200,5200,533.0,lot13087,Edge-Loc,wf_image_5200.png,cal
5201,5201,533.0,lot40459,Edge-Loc,wf_image_5201.png,train
5202,5202,1376.0,lot45781,Edge-Loc,wf_image_5202.png,val
5203,5203,600.0,lot47497,Loc,wf_image_5203.png,train
5204,5204,1075.0,lot2506,Edge-Ring,wf_image_5204.png,train
5205,5205,939.0,lot5997,Loc,wf_image_5205.png,test
5206,5206,904.0,lot45626,Edge-Ring,wf_image_5206.png,train
5207,5207,1376.0,lot45862,Edge-Loc,wf_image_5207.png,cal
5208,5208,12662.0,lot17286,Edge-Ring,wf_image_5208.png,train
5209,5209,515.0,lot35967,Center,wf_image_5209.png,val
5210,5210,1075.0,lot13961,Edge-Ring,wf_image_5210.png,cal
5211,5211,1075.0,lot2524,Edge-Ring,wf_image_5211.png,train
5212,5212,736.0,lot42835,Loc,wf_image_5212.png,test
5213,5213,1080.0,lot21649,Donut,wf_image_5213.png,val
5214,5214,741.0,lot44186,Near-full,wf_image_5214.png,test
5215,5215,1075.0,lot44171,Edge-Ring,wf_image_5215.png,train
5216,5216,1226.0,lot23595,Center,wf_image_5216.png,train
5217,5217,1075.0,lot11589,Edge-Ring,wf_image_5217.png,train
5218,5218,3036.0,lot12745,Edge-Ring,wf_image_5218.png,train
5219,5219,3036.0,lot10188,Edge-Ring,wf_image_5219.png,cal
5220,5220,3036.0,lot9335,Edge-Ring,wf_image_5220.png,train
5221,5221,1376.0,lot45795,Scratch,wf_image_5221.png,train
5222,5222,1139.0,lot16949,Scratch,wf_image_5222.png,train
5223,5223,3036.0,lot12768,Edge-Ring,wf_image_5223.png,train
5224,5224,1291.0,lot10051,Edge-Ring,wf_image_5224.png,train
5225,5225,939.0,lot6316,Loc,wf_image_5225.png,train
5226,5226,515.0,lot36909,Center,wf_image_5226.png,test
5227,5227,3036.0,lot12751,Edge-Ring,wf_image_5227.png,test
5228,5228,1075.0,lot2495,Edge-Ring,wf_image_5228.png,test
5229,5229,515.0,lot37013,Center,wf_image_5229.png,test
5230,5230,12662.0,lot16999,Edge-Ring,wf_image_5230.png,train
5231,5231,843.0,lot42231,Loc,wf_image_5231.png,cal
5232,5232,1658.0,lot19814,Edge-Ring,wf_image_5232.png,train
5233,5233,776.0,lot40822,Random,wf_image_5233.png,train
5234,5234,776.0,lot40899,Loc,wf_image_5234.png,cal
5235,5235,1291.0,lot11988,Edge-Ring,wf_image_5235.png,cal
5236,5236,1376.0,lot45842,Edge-Loc,wf_image_5236.png,train
5237,5237,846.0,lot5376,Edge-Loc,wf_image_5237.png,train
5238,5238,1334.0,lot17125,Donut,wf_image_5238.png,train
5239,5239,515.0,lot39594,Center,wf_image_5239.png,train
5240,5240,844.0,lot42365,Edge-Loc,wf_image_5240.png,train
5241,5241,515.0,lot10237,Center,wf_image_5241.png,train
5242,5242,1075.0,lot2488,Edge-Ring,wf_image_5242.png,train
5243,5243,1376.0,lot45840,Edge-Loc,wf_image_5243.png,train
5244,5244,939.0,lot6367,Loc,wf_image_5244.png,cal
5245,5245,600.0,lot47498,Edge-Loc,wf_image_5245.png,train
5246,5246,1075.0,lot2527,Edge-Ring,wf_image_5246.png,cal
5247,5247,1658.0,lot16603,Edge-Ring,wf_image_5247.png,train
5248,5248,776.0,lot41111,Scratch,wf_image_5248.png,test
5249,5249,516.0,lot43582,Loc,wf_image_5249.png,val
5250,5250,515.0,lot39512,Center,wf_image_5250.png,val
5251,5251,1075.0,lot2515,Edge-Ring,wf_image_5251.png,test
5252,5252,1376.0,lot45704,Edge-Loc,wf_image_5252.png,val
5253,5253,515.0,lot36858,Center,wf_image_5253.png,train
5254,5254,1801.0,lot5899,Edge-Loc,wf_image_5254.png,cal
5255,5255,1109.0,lot45325,Edge-Loc,wf_image_5255.png,train
5256,5256,2126.0,lot20729,Edge-Ring,wf_image_5256.png,train
5257,5257,1109.0,lot45529,Random,wf_image_5257.png,train
5258,5258,776.0,lot40868,Loc,wf_image_5258.png,val
5259,5259,1334.0,lot17154,Donut,wf_image_5259.png,cal
5260,5260,1080.0,lot21777,Random,wf_image_5260.png,train
5261,5261,1075.0,lot13969,Edge-Ring,wf_image_5261.png,train
5262,5262,533.0,lot40468,Loc,wf_image_5262.png,val
5263,5263,733.0,lot39504,Center,wf_image_5263.png,cal
5264,5264,1075.0,lot13491,Edge-Ring,wf_image_5264.png,train
5265,5265,1137.0,lot42755,Scratch,wf_image_5265.png,val
5266,5266,3036.0,lot2077,Edge-Ring,wf_image_5266.png,train
5267,5267,2126.0,lot20728,Edge-Ring,wf_image_5267.png,train
5268,5268,776.0,lot44125,Edge-Loc,wf_image_5268.png,train
5269,5269,518.0,lot43993,Edge-Loc,wf_image_5269.png,val
5270,5270,515.0,lot36943,Center,wf_image_5270.png,test
5271,5271,1060.0,lot47324,Edge-Loc,wf_image_5271.png,cal
5272,5272,1999.0,lot14760,Edge-Ring,wf_image_5272.png,val
5273,5273,1075.0,lot2502,Edge-Ring,wf_image_5273.png,val
5274,5274,846.0,lot38800,Center,wf_image_5274.png,test
5275,5275,1075.0,lot13959,Edge-Ring,wf_image_5275.png,train
5276,5276,1658.0,lot16554,Edge-Ring,wf_image_5276.png,cal
5277,5277,2126.0,lot20729,Edge-Ring,wf_image_5277.png,test
5278,5278,464.0,lot45039,Edge-Loc,wf_image_5278.png,test
5279,5279,1075.0,lot2519,Edge-Ring,wf_image_5279.png,test
5280,5280,1129.0,lot11885,Edge-Ring,wf_image_5280.png,val
5281,5281,1291.0,lot13717,Edge-Ring,wf_image_5281.png,test
5282,5282,710.0,lot4474,Edge-Loc,wf_image_5282.png,train
5283,5283,1139.0,lot15559,Near-full,wf_image_5283.png,train
5284,5284,904.0,lot45649,Center,wf_image_5284.png,train
5285,5285,1080.0,lot23506,Center,wf_image_5285.png,test
5286,5286,1129.0,lot42651,Edge-Loc,wf_image_5286.png,train
5287,5287,1226.0,lot23634,Center,wf_image_5287.png,val
5288,5288,1075.0,lot13960,Edge-Ring,wf_image_5288.png,train
5289,5289,515.0,lot6176,Center,wf_image_5289.png,cal
5290,5290,1060.0,lot47282,Scratch,wf_image_5290.png,val
5291,5291,518.0,lot20762,Loc,wf_image_5291.png,train
5292,5292,2126.0,lot20905,Edge-Ring,wf_image_5292.png,test
5293,5293,2126.0,lot22478,Edge-Ring,wf_image_5293.png,train
5294,5294,3036.0,lot12748,Edge-Ring,wf_image_5294.png,test
5295,5295,516.0,lot43489,Loc,wf_image_5295.png,train
5296,5296,3036.0,lot2074,Edge-Ring,wf_image_5296.png,val
5297,5297,1291.0,lot11987,Edge-Ring,wf_image_5297.png,train
5298,5298,515.0,lot36922,Center,wf_image_5298.png,test
5299,5299,562.0,lot46851,Edge-Loc,wf_image_5299.png,val
5300,5300,515.0,lot36951,Center,wf_image_5300.png,train
5301,5301,515.0,lot36962,Center,wf_image_5301.png,train
5302,5302,12662.0,lot17262,Edge-Ring,wf_image_5302.png,train
5303,5303,1075.0,lot2516,Edge-Ring,wf_image_5303.png,cal
5304,5304,2126.0,lot22480,Edge-Ring,wf_image_5304.png,train
5305,5305,1109.0,lot45341,Center,wf_image_5305.png,cal
5306,5306,1075.0,lot2150,Edge-Ring,wf_image_5306.png,train
5307,5307,515.0,lot36723,Center,wf_image_5307.png,train
5308,5308,515.0,lot36655,Center,wf_image_5308.png,train
5309,5309,3036.0,lot10184,Edge-Ring,wf_image_5309.png,train
5310,5310,600.0,lot2530,Scratch,wf_image_5310.png,test
5311,5311,776.0,lot41027,Edge-Loc,wf_image_5311.png,train
5312,5312,2126.0,lot18022,Edge-Ring,wf_image_5312.png,test
5313,5313,1075.0,lot2515,Edge-Ring,wf_image_5313.png,test
5314,5314,1075.0,lot2500,Edge-Ring,wf_image_5314.png,train
5315,5315,1334.0,lot17181,Donut,wf_image_5315.png,train
5316,5316,1109.0,lot45380,Scratch,wf_image_5316.png,cal
5317,5317,1109.0,lot45324,Scratch,wf_image_5317.png,train
5318,5318,2126.0,lot21580,Edge-Ring,wf_image_5318.png,train
5319,5319,518.0,lot45254,Loc,wf_image_5319.png,train
5320,5320,3036.0,lot11878,Edge-Ring,wf_image_5320.png,train
5321,5321,1139.0,lot15563,Random,wf_image_5321.png,train
5322,5322,1334.0,lot17145,Donut,wf_image_5322.png,cal
5323,5323,533.0,lot40480,Edge-Loc,wf_image_5323.png,cal
5324,5324,3036.0,lot11965,Edge-Ring,wf_image_5324.png,train
5325,5325,515.0,lot36962,Center,wf_image_5325.png,train
5326,5326,1075.0,lot44164,Edge-Ring,wf_image_5326.png,cal
5327,5327,2126.0,lot21560,Edge-Ring,wf_image_5327.png,train
5328,5328,515.0,lot36682,Center,wf_image_5328.png,cal
5329,5329,2126.0,lot18380,Edge-Ring,wf_image_5329.png,train
5330,5330,1075.0,lot2756,Edge-Ring,wf_image_5330.png,cal
5331,5331,1075.0,lot2509,Edge-Ring,wf_image_5331.png,train
5332,5332,1109.0,lot45584,Edge-Loc,wf_image_5332.png,train
5333,5333,1080.0,lot21535,Center,wf_image_5333.png,test
5334,5334,904.0,lot45628,Center,wf_image_5334.png,train
5335,5335,1334.0,lot17178,Center,wf_image_5335.png,train
5336,5336,712.0,lot27544,Edge-Ring,wf_image_5336.png,val
5337,5337,844.0,lot42196,Edge-Loc,wf_image_5337.png,val
5338,5338,2126.0,lot18378,Edge-Ring,wf_image_5338.png,train
5339,5339,516.0,lot42871,Near-full,wf_image_5339.png,val
5340,5340,1658.0,lot16599,Edge-Ring,wf_image_5340.png,train
5341,5341,1226.0,lot23651,Edge-Loc,wf_image_5341.png,train
5342,5342,776.0,lot40786,Center,wf_image_5342.png,cal
5343,5343,1421.0,lot16330,Random,wf_image_5343.png,cal
5344,5344,518.0,lot45247,Donut,wf_image_5344.png,val
5345,5345,2126.0,lot18022,Edge-Ring,wf_image_5345.png,cal
5346,5346,515.0,lot36963,Center,wf_image_5346.png,cal
5347,5347,939.0,lot6219,Edge-Loc,wf_image_5347.png,test
5348,5348,776.0,lot41083,Scratch,wf_image_5348.png,cal
5349,5349,710.0,lot4524,Edge-Loc,wf_image_5349.png,train
5350,5350,1075.0,lot25391,Edge-Ring,wf_image_5350.png,train
5351,5351,3036.0,lot12759,Edge-Ring,wf_image_5351.png,train
5352,5352,1334.0,lot45943,Loc,wf_image_5352.png,train
5353,5353,846.0,lot36242,Center,wf_image_5353.png,test
5354,5354,776.0,lot41060,Edge-Loc,wf_image_5354.png,val
5355,5355,515.0,lot36989,Center,wf_image_5355.png,test
5356,5356,516.0,lot43303,Edge-Loc,wf_image_5356.png,val
5357,5357,515.0,lot39697,Center,wf_image_5357.png,train
5358,5358,712.0,lot41238,Random,wf_image_5358.png,train
5359,5359,1376.0,lot45710,Edge-Loc,wf_image_5359.png,train
5360,5360,533.0,lot122,Scratch,wf_image_5360.png,cal
5361,5361,1349.0,lot2425,Random,wf_image_5361.png,train
5362,5362,3036.0,lot11843,Edge-Ring,wf_image_5362.png,train
5363,5363,1349.0,lot2425,Random,wf_image_5363.png,train
5364,5364,516.0,lot43183,Near-full,wf_image_5364.png,test
5365,5365,562.0,lot46977,Edge-Loc,wf_image_5365.png,cal
5366,5366,939.0,lot6120,Edge-Loc,wf_image_5366.png,val
5367,5367,1080.0,lot18732,Edge-Ring,wf_image_5367.png,train
5368,5368,741.0,lot44359,Center,wf_image_5368.png,train
5369,5369,600.0,lot47499,Edge-Loc,wf_image_5369.png,test
5370,5370,1999.0,lot14928,Edge-Ring,wf_image_5370.png,train
5371,5371,3927.0,lot9154,Edge-Ring,wf_image_5371.png,train
5372,5372,2126.0,lot21560,Edge-Ring,wf_image_5372.png,train
5373,5373,3036.0,lot11232,Edge-Ring,wf_image_5373.png,train
5374,5374,904.0,lot45642,Center,wf_image_5374.png,train
5375,5375,2126.0,lot22488,Edge-Ring,wf_image_5375.png,train
5376,5376,516.0,lot43477,Random,wf_image_5376.png,test
5377,5377,533.0,lot40495,Edge-Loc,wf_image_5377.png,cal
5378,5378,1109.0,lot45376,Edge-Loc,wf_image_5378.png,test
5379,5379,516.0,lot43260,Random,wf_image_5379.png,train
5380,5380,845.0,lot7243,Loc,wf_image_5380.png,train
5381,5381,3036.0,lot11630,Edge-Ring,wf_image_5381.png,test
5382,5382,2126.0,lot20730,Edge-Ring,wf_image_5382.png,train
5383,5383,1075.0,lot23109,Edge-Ring,wf_image_5383.png,train
5384,5384,515.0,lot39558,Center,wf_image_5384.png,train
5385,5385,12662.0,lot19850,Edge-Ring,wf_image_5385.png,test
5386,5386,515.0,lot36621,Center,wf_image_5386.png,train
5387,5387,1658.0,lot19814,Edge-Ring,wf_image_5387.png,test
5388,5388,516.0,lot43575,Edge-Loc,wf_image_5388.png,test
5389,5389,1421.0,lot44813,Edge-Loc,wf_image_5389.png,val
5390,5390,1080.0,lot26323,Loc,wf_image_5390.png,cal
5391,5391,3036.0,lot11879,Edge-Ring,wf_image_5391.png,val
5392,5392,533.0,lot148,Loc,wf_image_5392.png,val
5393,5393,1080.0,lot21623,Edge-Ring,wf_image_5393.png,train
5394,5394,1334.0,lot17130,Donut,wf_image_5394.png,test
5395,5395,741.0,lot44347,Random,wf_image_5395.png,test
5396,5396,844.0,lot42275,Scratch,wf_image_5396.png,val
5397,5397,904.0,lot45628,Center,wf_image_5397.png,val
5398,5398,776.0,lot40943,Edge-Loc,wf_image_5398.png,train
5399,5399,518.0,lot43985,Edge-Ring,wf_image_5399.png,val
5400,5400,712.0,lot41539,Scratch,wf_image_5400.png,cal
5401,5401,2126.0,lot20911,Edge-Ring,wf_image_5401.png,test
5402,5402,1226.0,lot23622,Scratch,wf_image_5402.png,test
5403,5403,562.0,lot46910,Loc,wf_image_5403.png,train
5404,5404,1226.0,lot23598,Center,wf_image_5404.png,train
5405,5405,533.0,lot40581,Scratch,wf_image_5405.png,train
5406,5406,1291.0,lot13715,Edge-Ring,wf_image_5406.png,cal
5407,5407,1658.0,lot16554,Edge-Ring,wf_image_5407.png,test
5408,5408,1080.0,lot21815,Loc,wf_image_5408.png,val
5409,5409,844.0,lot42213,Loc,wf_image_5409.png,test
5410,5410,533.0,lot270,Scratch,wf_image_5410.png,train
5411,5411,3036.0,lot12766,Edge-Ring,wf_image_5411.png,val
5412,5412,515.0,lot36710,Center,wf_image_5412.png,train
5413,5413,842.0,lot42287,Center,wf_image_5413.png,train
5414,5414,1075.0,lot2149,Edge-Ring,wf_image_5414.png,val
5415,5415,3927.0,lot9149,Edge-Ring,wf_image_5415.png,val
5416,5416,1075.0,lot23109,Edge-Ring,wf_image_5416.png,train
5417,5417,516.0,lot43515,Scratch,wf_image_5417.png,test
5418,5418,712.0,lot41599,Loc,wf_image_5418.png,cal
5419,5419,515.0,lot36809,Center,wf_image_5419.png,cal
5420,5420,1139.0,lot15561,Random,wf_image_5420.png,train
5421,5421,562.0,lot46898,Loc,wf_image_5421.png,train
5422,5422,1291.0,lot13716,Edge-Ring,wf_image_5422.png,train
5423,5423,1075.0,lot2497,Edge-Ring,wf_image_5423.png,train
5424,5424,1376.0,lot45720,Edge-Loc,wf_image_5424.png,train
5425,5425,2126.0,lot20736,Edge-Ring,wf_image_5425.png,train
5426,5426,2126.0,lot18021,Edge-Ring,wf_image_5426.png,train
5427,5427,1065.0,lot44166,Edge-Ring,wf_image_5427.png,val
5428,5428,1801.0,lot5896,Edge-Loc,wf_image_5428.png,train
5429,5429,515.0,lot10327,Center,wf_image_5429.png,train
5430,5430,1421.0,lot44800,Edge-Ring,wf_image_5430.png,val
5431,5431,1109.0,lot45423,Scratch,wf_image_5431.png,train
5432,5432,3036.0,lot12764,Edge-Ring,wf_image_5432.png,train
5433,5433,516.0,lot43107,Edge-Loc,wf_image_5433.png,train
5434,5434,843.0,lot42195,Donut,wf_image_5434.png,test
5435,5435,2126.0,lot22474,Edge-Ring,wf_image_5435.png,test
5436,5436,712.0,lot41233,Random,wf_image_5436.png,cal
5437,5437,710.0,lot38611,Loc,wf_image_5437.png,train
5438,5438,515.0,lot2612,Edge-Loc,wf_image_5438.png,train
5439,5439,1291.0,lot13709,Edge-Ring,wf_image_5439.png,train
5440,5440,1109.0,lot45335,Edge-Loc,wf_image_5440.png,train
5441,5441,1075.0,lot2527,Edge-Ring,wf_image_5441.png,val
5442,5442,515.0,lot36669,Center,wf_image_5442.png,cal
5443,5443,1109.0,lot45461,Edge-Loc,wf_image_5443.png,val
5444,5444,1801.0,lot4087,Edge-Loc,wf_image_5444.png,train
5445,5445,845.0,lot42312,Loc,wf_image_5445.png,test
5446,5446,515.0,lot39556,Center,wf_image_5446.png,cal
5447,5447,1075.0,lot23099,Edge-Ring,wf_image_5447.png,cal
5448,5448,776.0,lot40787,Edge-Loc,wf_image_5448.png,test
5449,5449,3036.0,lot12750,Edge-Ring,wf_image_5449.png,train
5450,5450,533.0,lot40605,Loc,wf_image_5450.png,cal
5451,5451,515.0,lot36686,Center,wf_image_5451.png,cal
5452,5452,1075.0,lot23102,Edge-Ring,wf_image_5452.png,cal
5453,5453,1075.0,lot2510,Edge-Ring,wf_image_5453.png,train
5454,5454,515.0,lot36639,Center,wf_image_5454.png,train
5455,5455,3036.0,lot12747,Edge-Ring,wf_image_5455.png,test
5456,5456,516.0,lot43561,Loc,wf_image_5456.png,val
5457,5457,1421.0,lot44817,Edge-Ring,wf_image_5457.png,cal
5458,5458,1075.0,lot2517,Edge-Ring,wf_image_5458.png,val
5459,5459,1075.0,lot2513,Edge-Ring,wf_image_5459.png,train
5460,5460,846.0,lot33895,Edge-Ring,wf_image_5460.png,train
5461,5461,562.0,lot46925,Edge-Loc,wf_image_5461.png,train
5462,5462,1291.0,lot7397,Edge-Ring,wf_image_5462.png,cal
5463,5463,515.0,lot36731,Center,wf_image_5463.png,test
5464,5464,1349.0,lot2375,Random,wf_image_5464.png,test
5465,5465,3927.0,lot9155,Edge-Ring,wf_image_5465.png,test
5466,5466,1334.0,lot17174,Loc,wf_image_5466.png,train
5467,5467,1334.0,lot17143,Donut,wf_image_5467.png,train
5468,5468,1658.0,lot18375,Edge-Ring,wf_image_5468.png,train
5469,5469,3036.0,lot12756,Edge-Ring,wf_image_5469.png,test
5470,5470,1080.0,lot21770,Edge-Loc,wf_image_5470.png,train
5471,5471,2126.0,lot20738,Edge-Ring,wf_image_5471.png,cal
5472,5472,1226.0,lot19243,Center,wf_image_5472.png,val
5473,5473,504.0,lot45210,Loc,wf_image_5473.png,train
5474,5474,1376.0,lot45871,Scratch,wf_image_5474.png,train
5475,5475,1801.0,lot8860,Donut,wf_image_5475.png,val
5476,5476,533.0,lot40447,Scratch,wf_image_5476.png,val
5477,5477,515.0,lot39604,Center,wf_image_5477.png,val
5478,5478,3036.0,lot11880,Edge-Ring,wf_image_5478.png,test
5479,5479,844.0,lot42203,Donut,wf_image_5479.png,train
5480,5480,1999.0,lot14524,Edge-Ring,wf_image_5480.png,test
5481,5481,2126.0,lot18017,Edge-Ring,wf_image_5481.png,cal
5482,5482,1226.0,lot19243,Center,wf_image_5482.png,train
5483,5483,3927.0,lot9147,Edge-Ring,wf_image_5483.png,test
5484,5484,1060.0,lot47404,Edge-Loc,wf_image_5484.png,train
5485,5485,562.0,lot46895,Scratch,wf_image_5485.png,train
5486,5486,1075.0,lot25393,Edge-Ring,wf_image_5486.png,train
5487,5487,2126.0,lot20133,Edge-Ring,wf_image_5487.png,test
5488,5488,3036.0,lot12769,Edge-Ring,wf_image_5488.png,test
5489,5489,1060.0,lot47331,Edge-Loc,wf_image_5489.png,cal
5490,5490,533.0,lot197,Edge-Loc,wf_image_5490.png,test
5491,5491,518.0,lot44982,Scratch,wf_image_5491.png,train
5492,5492,515.0,lot36565,Center,wf_image_5492.png,train
5493,5493,741.0,lot44314,Loc,wf_image_5493.png,test
5494,5494,533.0,lot12075,Center,wf_image_5494.png,train
5495,5495,2126.0,lot18023,Edge-Ring,wf_image_5495.png,train
5496,5496,1109.0,lot45319,Edge-Loc,wf_image_5496.png,val
5497,5497,845.0,lot42335,Edge-Loc,wf_image_5497.png,train
5498,5498,1129.0,lot42636,Loc,wf_image_5498.png,cal
5499,5499,515.0,lot36717,Center,wf_image_5499.png,val
5500,5500,904.0,lot45632,Center,wf_image_5500.png,train
5501,5501,562.0,lot46832,Scratch,wf_image_5501.png,train
5502,5502,1291.0,lot13709,Edge-Ring,wf_image_5502.png,cal
